Obj_fct_value;snw_dth;snw_ast;snw_amt;snw_amf;snw_pmf;sl0_mse;sl1_mse;sl0_fcy;sl0_bt0;sl1_pwp;sl1_fcy;sl1_bt0;urr_dth;lrr_dth;urr_rsr;urr_tdh;urr_tdr;urr_cst;urr_dro;urr_ulc;lrr_tdh;lrr_cst;lrr_dro;x
0.41895250434616604;0.0;-9999.0;-9999.0;0.0;0.0;7.977.909.776.131.500;1.558.549.355.255.460;17.340.710.419.041.300;2.576.750.799.911.620;15.131.174.459.516.700;9.178.002.959.872.550;0.8865236163983767;2.062.913.724.643.280;0.5656136497182565;0.35757474222996655;31.491.589.447.147.300;0.5871339937415199;0.0023812110892643124;0.9834384573854859;0.0376837229511795;39.957.535.926.177.100;0.028596485527614235;0.9997726048061483;
0.41895250434616604;0.0;-9999.0;-9999.0;0.0;0.0;7.977.909.776.131.500;1.558.549.355.255.460;17.340.710.419.041.300;2.576.750.799.911.620;15.131.174.459.516.700;9.178.002.959.872.550;0.8865236163983767;2.062.913.724.643.280;0.5656136497182565;0.35757474222996655;31.491.589.447.147.300;0.5871339937415199;0.0023812110892643124;0.9834384573854859;0.0376837229511795;39.957.535.926.177.100;0.028596485527614235;0.9997726048061483;
0.41895250434616604;0.0;-9999.0;-9999.0;0.0;0.0;7.977.909.776.131.500;1.558.549.355.255.460;17.340.710.419.041.300;2.576.750.799.911.620;15.131.174.459.516.700;9.178.002.959.872.550;0.8865236163983767;2.062.913.724.643.280;0.5656136497182565;0.35757474222996655;31.491.589.447.147.300;0.5871339937415199;0.0023812110892643124;0.9834384573854859;0.0376837229511795;39.957.535.926.177.100;0.028596485527614235;0.9997726048061483;
0.41895250434616604;0.0;-9999.0;-9999.0;0.0;0.0;7.977.909.776.131.500;1.558.549.355.255.460;17.340.710.419.041.300;2.576.750.799.911.620;15.131.174.459.516.700;9.178.002.959.872.550;0.8865236163983767;2.062.913.724.643.280;0.5656136497182565;0.35757474222996655;31.491.589.447.147.300;0.5871339937415199;0.0023812110892643124;0.9834384573854859;0.0376837229511795;39.957.535.926.177.100;0.028596485527614235;0.9997726048061483;
0.41723630929777134;0.0;-9999.0;-9999.0;0.0;0.0;6.330.907.211.998.940;17.476.394.151.207.300;1.566.387.365.417.690;2.593.688.710.540.700;42.312.141.450.671.600;1.506.130.346.404.920;23.885.557.394.760.900;2.330.104.350.899.370;0.05319298207409462;0.7368444678363446;2.944.741.168.779.750;0.749653375437716;0.0003063726640353259;0.7618950392399585;0.06713425338543705;6.600.066.272.670.100;0.022154243179844102;0.9973451461646079;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.41548536802865255;0.0;-9999.0;-9999.0;0.0;0.0;7.406.161.752.738.950;1.539.732.156.274.160;1.749.150.271.207.480;29.484.958.295.961.500;58.504.374.410.817.600;13.515.581.001.584.900;0.4854488805797985;292.019.230.575.987;12.832.337.857.725.900;0.5014793299642986;311.394.507.140.877;0.3823992284048865;0.0001605445589539234;0.17997837130589933;0.04956901627631349;43.302.778.855.531.100;0.026622453613144526;0.9992956539647496;
0.4149094132675841;0.0;-9999.0;-9999.0;0.0;0.0;7.535.930.298.661.090;18.754.451.422.155.000;16.585.773.291.044.000;2.961.998.777.554.870;8.870.901.894.768.210;1.720.525.642.518.700;0.7442373156177435;16.202.504.645.361.000;1.456.176.247.628.550;0.6353361390087948;32.447.990.863.058.500;0.3912583234527018;0.00025028682805960933;0.050210322636714266;0.05804626955303721;38.718.071.199.706.700;0.024587809759581192;0.9993724727312889;
0.4149094132675841;0.0;-9999.0;-9999.0;0.0;0.0;7.535.930.298.661.090;18.754.451.422.155.000;16.585.773.291.044.000;2.961.998.777.554.870;8.870.901.894.768.210;1.720.525.642.518.700;0.7442373156177435;16.202.504.645.361.000;1.456.176.247.628.550;0.6353361390087948;32.447.990.863.058.500;0.3912583234527018;0.00025028682805960933;0.050210322636714266;0.05804626955303721;38.718.071.199.706.700;0.024587809759581192;0.9993724727312889;
0.4149094132675841;0.0;-9999.0;-9999.0;0.0;0.0;7.535.930.298.661.090;18.754.451.422.155.000;16.585.773.291.044.000;2.961.998.777.554.870;8.870.901.894.768.210;1.720.525.642.518.700;0.7442373156177435;16.202.504.645.361.000;1.456.176.247.628.550;0.6353361390087948;32.447.990.863.058.500;0.3912583234527018;0.00025028682805960933;0.050210322636714266;0.05804626955303721;38.718.071.199.706.700;0.024587809759581192;0.9993724727312889;
